14802.37, 391.46
14849.14, 389.71
14815.58, 394.71
14794.71, 389.24
14809.21, 394.88
14802.68, 387.02
14827.63, 390.39
14795.57, 386.27
14925.14, 385.90
14914.90, 381.27
14943.27, 389.90
14913.89, 393.94
14924.57, 382.99
14908.14, 393.56
14921.56, 388.48
14912.62, 384.60
14982.88, 392.55
14931.13, 389.16
14912.31, 382.64
14917.20, 394.35
14938.01, 383.25
14917.67, 391.32
14909.51, 394.56
14924.60, 384.33
14915.47, 391.99
14925.54, 383.74
14912.24, 390.14
14913.58, 398.13
14924.82, 387.04
14902.57, 386.21
14925.77, 405.61
14914.26, 383.16
14926.81, 392.52
14915.40, 388.11
14915.73, 392.11
14910.75, 383.24
14918.47, 389.95
14935.72, 391.33
14920.55, 387.84
14920.35, 396.78
14908.67, 382.61
14930.02, 374.43
14913.63, 390.03
14917.45, 392.91
15043.72, 404.02
14916.93, 393.24
14899.03, 396.72
14926.76, 380.61
14919.32, 383.60
14935.85, 386.11
14921.11, 384.20
14916.69, 387.99
14923.76, 403.06
14929.18, 385.59
14922.01, 392.50
14944.52, 390.38
14912.62, 382.35
14914.09, 394.36
14932.43, 395.05
14933.00, 397.40
14915.48, 393.68
14928.92, 401.37
14906.95, 384.40
14918.42, 386.12
14943.31, 397.72
15053.79, 400.21
15026.52, 393.46
14917.27, 396.51
14911.54, 382.00
14934.47, 396.26
14917.64, 398.10
14927.92, 380.88
14934.34, 385.96
14917.62, 387.40
14917.68, 386.22
14923.36, 391.36
14939.02, 395.99
14907.94, 394.37
14916.12, 387.01
14908.57, 389.33
14928.51, 383.40
14921.22, 389.19
14929.66, 397.09
14921.29, 393.93
14911.34, 377.08
14922.15, 390.53
14915.97, 388.23
14916.25, 396.99
14928.37, 400.15
14930.73, 397.35
14944.92, 388.36
14914.13, 381.13
14918.91, 404.95
14911.64, 400.94
14915.60, 383.48
14906.02, 389.73
14934.00, 395.07
14915.76, 392.27
14917.63, 396.51
14920.86, 404.30
14920.27, 388.47
14920.83, 387.41
14925.48, 389.53
14915.82, 394.90
14918.90, 389.81
14918.90, 398.08
14912.98, 388.69
14922.46, 390.67
14947.79, 388.62
14910.44, 390.41
14919.62, 392.98
14966.95, 386.99
14905.13, 404.17
14863.73, 396.82
14797.45, 392.83
14819.70, 392.51
14790.76, 392.74
14788.75, 395.67
14800.07, 395.28
14828.34, 391.62
14816.17, 388.98
